Order Number;Order Line;Outlet;Part;Creation Date;Requested Date;Shipped Date;Requested Quantity;Shipped Quantity
Order_5385;6;2;10SO55529479938E;15.11.2017 00:00;15.11.2017;15.11.2017;1;1
Order_5386;7;2;3CE77705672107H;12.11.2017 00:00;12.11.2017;12.11.2017;2;2
Order_5387;1;2;3OB35915287851N;18.11.2017 00:00;18.11.2017;25.11.2017;1;1
Order_5388;2;2;9MF38310372355F;11.11.2017 00:00;11.11.2017;13.11.2017;0.13;0.13
Order_5389;1;2;10AV66120893967D;21.11.2017 00:00;21.11.2017;21.11.2017;0;0
Order_5390;1;2;10LT38882262598Q;28.10.2017 00:00;28.10.2017;01.12.2017;6;6
Order_5391;1;2;6ES67973471990O;18.11.2017 00:00;18.11.2017;18.11.2017;2;2
Order_5392;1;2;6TY38168204409J;28.11.2017 00:00;28.11.2017;28.11.2017;1;1
Order_5393;3;2;1LS78852467242K;18.11.2017 00:00;18.11.2017;19.11.2017;24;24
Order_5394;4;2;8MK96066692044R;20.11.2017 00:00;20.11.2017;23.11.2017;2;2
Order_5395;3;2;10SO55529479938E;26.11.2017 00:00;26.11.2017;06.12.2017;7;7
Order_5396;1;2;7SN54241495455Y;24.11.2017 00:00;24.11.2017;26.11.2017;2;2
Order_5397;3;2;1QV22738395929Q;21.11.2017 00:00;21.11.2017;28.11.2017;5;5
Order_5398;1;2;9EN21705838310Q;26.11.2017 00:00;26.11.2017;26.11.2017;1;1
Order_5399;11;2;10FH43083322621G;20.11.2017 00:00;20.11.2017;08.12.2017;2;2
Order_5400;1;2;8XB76584829115D;17.11.2017 00:00;17.11.2017;17.11.2017;2;2
Order_5400;4;2;2YJ13060377870Z;30.11.2017 00:00;30.11.2017;03.12.2017;8;8
Order_5401;1;2;8WE83858329899J;24.11.2017 00:00;24.11.2017;03.12.2017;2;2
Order_5402;2;2;7UI86399152671N;29.11.2017 00:00;29.11.2017;01.12.2017;2;2
Order_5403;1;2;6ZD95507837814U;03.12.2017 00:00;03.12.2017;04.12.2017;1.65;1.65
Order_5404;1;2;4PZ69986405913K;27.11.2017 00:00;27.11.2017;27.11.2017;2;2
Order_5404;5;2;8WE83858329899J;01.12.2017 00:00;01.12.2017;02.12.2017;1;1
Order_5405;2;2;6CN16596035437P;05.12.2017 00:00;05.12.2017;05.12.2017;1;1
Order_5405;3;2;2ZL55355641641N;05.12.2017 00:00;05.12.2017;05.12.2017;1;1
Order_5406;2;2;10RP50888643240K;03.12.2017 00:00;03.12.2017;03.12.2017;4;4
Order_5407;2;2;9QA73561375619Q;23.11.2017 00:00;23.11.2017;23.11.2017;1;1
Order_5408;1;2;4DY38977319465K;27.11.2017 00:00;27.11.2017;10.12.2017;1;1
Order_5409;3;2;1YH38996350427P;24.11.2017 00:00;24.11.2017;24.11.2017;1;1
Order_5409;10;2;8AA95843257546X;05.12.2017 00:00;05.12.2017;05.12.2017;2;2
Order_5410;1;2;7UI86399152671N;25.11.2017 00:00;25.11.2017;25.11.2017;2;2
Order_5411;1;2;8JN15866067410F;04.12.2017 00:00;04.12.2017;04.12.2017;1;1
Order_5412;1;2;7GL44377271191A;12.12.2017 00:00;12.12.2017;12.12.2017;2;2
Order_5413;3;2;8WE83858329899J;06.12.2017 00:00;06.12.2017;06.12.2017;1;1
Order_5414;1;2;5HS57289121083S;12.12.2017 00:00;12.12.2017;12.12.2017;1;1
Order_5415;1;2;1UZ62471649914V;08.12.2017 00:00;08.12.2017;08.12.2017;13;13
Order_5416;5;2;10SO55529479938E;06.12.2017 00:00;06.12.2017;06.12.2017;2;2
Order_5417;1;2;3UZ70054773927Z;06.12.2017 00:00;06.12.2017;07.12.2017;3;3
Order_5418;1;2;2AX84712524036K;05.12.2017 00:00;05.12.2017;11.12.2017;-1;-1
Order_5419;5;2;2MF76141576485X;06.12.2017 00:00;01.12.2017;03.12.2017;0;0
Order_5419;8;2;8SL81316346294V;19.12.2017 00:00;19.12.2017;20.12.2017;2;2
Order_5420;4;2;4EA58012301721X;04.12.2017 00:00;04.12.2017;04.12.2017;2;2
Order_5420;6;2;7LO80306179719N;03.12.2017 00:00;03.12.2017;11.12.2017;1;1
Order_5420;16;2;9CW51180548079X;11.12.2017 00:00;11.12.2017;11.12.2017;1;1
Order_5421;1;2;3WN30225637500I;11.12.2017 00:00;11.12.2017;11.12.2017;2;2
Order_5422;4;2;10SO55529479938E;06.12.2017 00:00;06.12.2017;06.12.2017;1;1
Order_5423;1;2;10WG13304865188X;05.12.2017 00:00;05.12.2017;05.12.2017;1;1
Order_5424;2;2;10IU66626910995W;16.12.2017 00:00;16.12.2017;16.12.2017;5;5
Order_5425;5;2;8WE83858329899J;09.12.2017 00:00;09.12.2017;09.12.2017;1;1
Order_5425;8;2;4PZ69986405913K;11.12.2017 00:00;11.12.2017;11.12.2017;1;1
Order_5425;11;2;10TC52557647378J;04.12.2017 00:00;04.12.2017;07.12.2017;2;2
Order_5425;12;2;2WT67435571817J;16.12.2017 00:00;16.12.2017;16.12.2017;1;1
Order_5425;13;2;9ZR29029514595C;04.12.2017 00:00;04.12.2017;04.12.2017;1;1
Order_5425;14;2;7WG76577333937Y;08.12.2017 00:00;23.12.2017;23.12.2017;2;2
Order_5425;15;2;3JS74809920912W;17.12.2017 00:00;01.01.2018;01.01.2018;2;2
Order_5426;2;2;6AP73265137718P;06.12.2017 00:00;06.12.2017;15.12.2017;1;1
Order_5427;4;2;1SY43742140078Z;16.12.2017 00:00;16.12.2017;16.12.2017;1;1
Order_5428;1;2;6ZG59627196037L;11.12.2017 00:00;11.12.2017;11.12.2017;1;1
Order_5428;2;2;6YX87639578537D;06.12.2017 00:00;06.12.2017;06.12.2017;1;1
Order_5429;1;2;10JF53094234333M;16.12.2017 00:00;16.12.2017;22.12.2017;2;2
Order_5430;2;2;2YJ13060377870Z;10.12.2017 00:00;10.12.2017;10.12.2017;1;1
Order_5431;2;2;1ZJ54169792849I;15.12.2017 00:00;15.12.2017;15.12.2017;2;2
Order_5432;1;2;7UI86399152671N;13.12.2017 00:00;13.12.2017;13.12.2017;2;2
Order_5433;4;2;1UZ62471649914V;21.12.2017 00:00;21.12.2017;21.12.2017;1;1
Order_5433;5;2;7PE23220935041B;09.12.2017 00:00;09.12.2017;09.12.2017;1;1
Order_5434;1;2;4OZ55953495023J;15.12.2017 00:00;15.12.2017;15.12.2017;2;2
Order_5435;1;2;10UQ90372584898W;10.12.2017 00:00;10.12.2017;10.12.2017;2;2
Order_5435;4;2;10KV67557837991N;13.12.2017 00:00;13.12.2017;13.12.2017;3;3
Order_5436;3;2;4GE32532793591K;14.12.2017 00:00;14.12.2017;14.12.2017;2;2
Order_5436;5;2;6XA82861113951C;09.12.2017 00:00;09.12.2017;13.12.2017;2;2
Order_5437;2;2;5TO95731897753M;19.12.2017 00:00;19.12.2017;19.12.2017;1.2;1.2
Order_5438;1;2;4WQ14192642628F;13.12.2017 00:00;13.12.2017;13.12.2017;2;2
Order_5439;2;2;5MI17503293098G;27.12.2017 00:00;27.12.2017;29.12.2017;5;5
Order_5440;2;2;9IP11504432438E;14.12.2017 00:00;14.12.2017;20.12.2017;2;2
Order_5441;1;2;9EN21705838310Q;13.12.2017 00:00;13.12.2017;13.12.2017;2;2
Order_5442;1;2;2GS42340470239W;21.12.2017 00:00;21.12.2017;21.12.2017;2;2
Order_5443;1;2;2YJ13060377870Z;18.12.2017 00:00;18.12.2017;18.12.2017;2;2
Order_5444;1;2;2YJ13060377870Z;25.12.2017 00:00;25.12.2017;25.12.2017;2;2
Order_5445;5;2;9UT23175909484Q;19.12.2017 00:00;19.12.2017;12.02.2018;1;1
Order_5445;23;2;7EK72915050665Y;26.12.2017 00:00;26.12.2017;19.02.2018;2;2
Order_5445;34;2;2LY62549334493W;24.12.2017 00:00;24.12.2017;25.02.2018;2;2
Order_5445;42;2;6FP28711624027X;25.12.2017 00:00;25.12.2017;18.02.2018;2;2
Order_5445;49;2;8HU21790684423H;18.12.2017 00:00;18.12.2017;11.02.2018;2;2
Order_5445;60;2;1IR18372436845G;22.12.2017 00:00;22.12.2017;22.02.2018;1;1
Order_5445;70;2;1VF92629209616M;16.12.2017 00:00;16.12.2017;09.02.2018;2;2
Order_5445;87;2;6YZ12164466247S;18.12.2017 00:00;18.12.2017;11.02.2018;2;2
Order_5445;88;2;6GX29324285260M;18.12.2017 00:00;18.12.2017;11.02.2018;1;1
Order_5445;101;2;1GU11285650297B;19.12.2017 00:00;19.12.2017;12.02.2018;9;9
Order_5446;1;2;8SL81316346294V;19.12.2017 00:00;19.12.2017;26.12.2017;2;2
Order_5447;2;2;2MF76141576485X;27.12.2017 00:00;27.12.2017;27.12.2017;1;1
Order_5448;7;2;2YJ13060377870Z;27.12.2017 00:00;27.12.2017;27.12.2017;2;2
Order_5449;1;2;7UI86399152671N;25.12.2017 00:00;25.12.2017;25.12.2017;1;1
Order_5450;2;2;1KL19010952510G;04.01.2018 00:00;04.01.2018;04.01.2018;-1;-1
Order_5451;1;2;8WV81451019554K;04.01.2018 00:00;04.01.2018;04.01.2018;1;1
Order_5452;1;2;7UI86399152671N;28.12.2017 00:00;28.12.2017;28.12.2017;1;1
Order_5453;1;2;1HD18452634876G;01.01.2018 00:00;01.01.2018;02.01.2018;1;1
Order_5454;2;2;9SU49478967435Q;10.01.2018 00:00;10.01.2018;10.01.2018;2;2
Order_5455;3;2;10YB36468431387S;10.01.2018 00:00;10.01.2018;11.01.2018;2;2
Order_5456;1;2;3NQ92029249965G;02.01.2018 00:00;02.01.2018;02.01.2018;1;1
Order_5456;4;2;10KV67557837991N;06.01.2018 00:00;06.01.2018;06.01.2018;3;3
Order_5457;6;2;4GE14644519241Y;01.01.2018 00:00;01.01.2018;02.01.2018;5;5
Order_5457;9;2;9PF65340228137W;05.01.2018 00:00;05.01.2018;06.01.2018;7;7
Order_5457;10;2;9PF65340228137W;07.01.2018 00:00;07.01.2018;08.01.2018;1;1
Order_5457;17;2;3WP25169418646U;03.01.2018 00:00;03.01.2018;18.01.2018;2;2
Order_5457;18;2;6RS97380536896Z;07.01.2018 00:00;07.01.2018;08.01.2018;1;1
Order_5458;5;2;8WE83858329899J;31.12.2017 00:00;31.12.2017;31.12.2017;2;2
Order_5459;1;2;7UI86399152671N;11.01.2018 00:00;11.01.2018;11.01.2018;2;2
Order_5460;2;2;10KV67557837991N;08.01.2018 00:00;08.01.2018;08.01.2018;8;8
Order_5461;1;2;6NM99727360410Z;31.12.2017 00:00;31.12.2017;10.01.2018;9;9
Order_5462;2;2;4WQ14192642628F;07.01.2018 00:00;07.01.2018;14.01.2018;0;0
Order_5463;1;2;7PE23220935041B;10.01.2018 00:00;10.01.2018;10.01.2018;1;1
Order_5464;4;2;8YE32821942352L;05.01.2018 00:00;05.01.2018;05.01.2018;6.5;6.5
Order_5465;2;2;2YJ13060377870Z;14.01.2018 00:00;14.01.2018;14.01.2018;2;2
Order_5466;7;2;4JP39082468418H;06.01.2018 00:00;06.01.2018;06.01.2018;7;7
Order_5467;4;2;7KD85134404062H;16.01.2018 00:00;16.01.2018;16.01.2018;2;2
Order_5468;1;2;7SN54241495455Y;15.01.2018 00:00;15.01.2018;15.01.2018;-1;-1
Order_5469;1;2;6DA47644899536V;04.01.2018 00:00;04.01.2018;09.01.2018;2;2
Order_5469;12;2;7QN33963589814V;14.01.2018 00:00;14.01.2018;18.01.2018;1;1
Order_5469;26;2;4GE32532793591K;17.01.2018 00:00;17.01.2018;21.01.2018;2;2
Order_5469;28;2;4KN56210043362V;11.01.2018 00:00;11.01.2018;15.01.2018;8;8
Order_5469;30;2;1EX44303460189E;18.01.2018 00:00;18.01.2018;23.01.2018;1;1
Order_5470;2;2;5YC50411609091Q;18.01.2018 00:00;18.01.2018;18.01.2018;2;2
Order_5471;2;2;10KV67557837991N;14.01.2018 00:00;14.01.2018;14.01.2018;2;2
Order_5472;3;2;10OD57818576174M;26.01.2018 00:00;26.01.2018;26.01.2018;2;2
Order_5472;8;2;3WH74950359379X;01.02.2018 00:00;01.02.2018;01.02.2018;1;1
Order_5473;2;2;1KL19010952510G;11.01.2018 00:00;11.01.2018;11.01.2018;2;2
Order_5474;1;2;7PE23220935041B;19.01.2018 00:00;19.01.2018;19.01.2018;2;2
Order_5475;1;2;8SL81316346294V;15.01.2018 00:00;15.01.2018;19.01.2018;1;1
Order_5476;1;2;7KD85134404062H;19.01.2018 00:00;19.01.2018;20.01.2018;2;2
Order_5477;4;2;3WH74950359379X;24.01.2018 00:00;24.01.2018;24.01.2018;1;1
Order_5478;3;2;2YJ13060377870Z;26.01.2018 00:00;26.01.2018;26.01.2018;4;4
Order_5479;1;2;8WE83858329899J;18.01.2018 00:00;18.01.2018;18.01.2018;1;1
Order_5480;1;2;4EG24981146927F;24.01.2018 00:00;24.01.2018;24.01.2018;1;1
Order_5481;2;2;2FD44641695614Y;29.01.2018 00:00;29.01.2018;02.02.2018;1;1
Order_5482;2;2;5JX26982669002E;23.01.2018 00:00;23.01.2018;23.01.2018;2;2
Order_5483;1;2;1BX83609760495E;28.01.2018 00:00;28.01.2018;28.01.2018;2;2
Order_5484;2;2;3WS85918919112W;26.01.2018 00:00;26.01.2018;26.01.2018;2;2
Order_5485;4;2;5HM32622901063M;24.01.2018 00:00;24.01.2018;26.01.2018;2;2
Order_5486;1;2;5YB96384631005C;23.01.2018 00:00;23.01.2018;02.02.2018;2;2
Order_5487;5;2;4ES55588789987Q;23.01.2018 00:00;23.01.2018;25.01.2018;2;2
Order_5488;4;2;6YF43910757280X;03.02.2018 00:00;03.02.2018;03.02.2018;3;3
Order_5489;1;2;7UI86399152671N;08.02.2018 00:00;08.02.2018;08.02.2018;2;2
Order_5490;1;2;9ZG72938324674F;06.02.2018 00:00;06.02.2018;06.02.2018;2;2
Order_5491;6;2;7PE23220935041B;02.02.2018 00:00;02.02.2018;02.02.2018;1;1
Order_5492;1;2;9SP29716418527M;10.02.2018 00:00;10.02.2018;15.02.2018;88;88
Order_5493;2;2;5DZ21144667790B;12.02.2018 00:00;12.02.2018;13.02.2018;1;1
Order_5494;3;2;4WE87176234401Y;01.02.2018 00:00;01.02.2018;07.02.2018;1;1
Order_5495;3;2;2YJ13060377870Z;10.02.2018 00:00;10.02.2018;10.02.2018;2;2
Order_5496;5;2;2GZ12342623632V;12.02.2018 00:00;12.02.2018;18.02.2018;2;2
Order_5497;1;2;4XQ96417369914M;01.02.2018 00:00;01.02.2018;07.02.2018;8;8
Order_5497;3;2;2XV79843106330G;10.02.2018 00:00;10.02.2018;16.02.2018;13;13
Order_5498;4;2;10SO55529479938E;02.02.2018 00:00;01.02.2018;04.02.2018;0;0
Order_5499;1;2;9SP29716418527M;31.01.2018 00:00;31.01.2018;31.01.2018;56;56
Order_5500;1;2;9SP29716418527M;07.02.2018 00:00;07.02.2018;07.02.2018;104;104
Order_5501;3;2;3WH74950359379X;04.02.2018 00:00;04.02.2018;04.02.2018;1;1
Order_5502;1;2;1KL19010952510G;02.02.2018 00:00;02.02.2018;02.02.2018;6;6
Order_5503;1;2;2FP59325596665G;05.02.2018 00:00;05.02.2018;05.02.2018;2;2
Order_5504;5;2;1PM10580964790J;13.02.2018 00:00;13.02.2018;13.02.2018;1;1
Order_5505;4;2;8IL34596369174M;11.02.2018 00:00;11.02.2018;15.02.2018;2;2
Order_5506;6;2;1ZJ54169792849I;19.02.2018 00:00;19.02.2018;19.02.2018;1;1
Order_5507;1;2;7LK73983263016O;08.02.2018 00:00;08.02.2018;08.02.2018;2;2
Order_5508;2;2;4BE58474298543N;17.02.2018 00:00;17.02.2018;17.02.2018;3;3
Order_5509;1;2;5YB96384631005C;14.02.2018 00:00;14.02.2018;14.02.2018;0;0
Order_5510;2;2;10KV67557837991N;07.02.2018 00:00;07.02.2018;07.02.2018;9;9
Order_5511;6;2;10KV67557837991N;20.02.2018 00:00;20.02.2018;20.02.2018;2;2
Order_5512;4;2;1ZV68217703910Y;19.02.2018 00:00;19.02.2018;28.02.2018;1;1
Order_5512;9;2;10UO68143362297A;11.02.2018 00:00;11.02.2018;11.02.2018;2;2
Order_5513;2;2;6HE16535783096N;18.02.2018 00:00;18.02.2018;20.02.2018;2;2
Order_5514;2;2;9ZG72938324674F;20.02.2018 00:00;20.02.2018;20.02.2018;1;1
Order_5515;5;2;1NA79155713572M;14.02.2018 00:00;14.02.2018;14.02.2018;1;1
Order_5516;9;2;9EB80689002907D;17.02.2018 00:00;17.02.2018;20.02.2018;6;6
Order_5517;1;2;5XC42019557972M;23.02.2018 00:00;23.02.2018;06.03.2018;2;2
Order_5518;1;2;10SO55529479938E;18.02.2018 00:00;18.02.2018;18.02.2018;1;1
Order_5518;2;2;5DO92978320930S;13.02.2018 00:00;13.02.2018;13.02.2018;1;1
Order_5519;6;2;10LH92268883346C;23.02.2018 00:00;23.02.2018;27.02.2018;2;2
Order_5519;26;2;1ZD50994394279Q;20.02.2018 00:00;20.02.2018;24.02.2018;1;1
Order_5520;2;2;7UI86399152671N;12.02.2018 00:00;12.02.2018;22.02.2018;2;2
Order_5521;3;2;1KL19010952510G;18.02.2018 00:00;18.02.2018;18.02.2018;2;2
Order_5522;1;2;1ZE48092510400K;24.02.2018 00:00;24.02.2018;04.03.2018;1;1
Order_5523;3;2;9PA81034644119Z;26.02.2018 00:00;26.02.2018;26.02.2018;1;1
Order_5524;1;2;5XP69515458447B;27.02.2018 00:00;27.02.2018;09.03.2018;2;2
Order_5525;1;2;7KD85134404062H;23.02.2018 00:00;23.02.2018;23.02.2018;1;1
Order_5526;1;2;6CN16596035437P;28.02.2018 00:00;28.02.2018;28.02.2018;2;2
Order_5527;1;2;1RZ24895302286J;01.03.2018 00:00;01.03.2018;04.03.2018;8;8
Order_5528;1;2;3JS59570525695Z;18.02.2018 00:00;18.02.2018;21.02.2018;1;1
Order_5529;7;2;4DP79230565166R;19.02.2018 00:00;19.02.2018;19.02.2018;1;1
Order_5529;8;2;8XB76584829115D;23.02.2018 00:00;23.02.2018;23.02.2018;2;2
Order_5530;3;2;2YJ13060377870Z;25.02.2018 00:00;25.02.2018;26.02.2018;2;2
Order_5531;10;2;8WE83858329899J;24.02.2018 00:00;24.02.2018;24.02.2018;2;2
Order_5532;2;2;1UM16895443677V;02.03.2018 00:00;02.03.2018;02.03.2018;2;2
Order_5533;3;2;9SP29716418527M;22.02.2018 00:00;22.02.2018;22.02.2018;53;53
Order_5534;1;2;2YJ13060377870Z;23.02.2018 00:00;23.02.2018;23.02.2018;4;4
Order_5535;2;2;7QZ89121608491Q;20.02.2018 00:00;20.02.2018;22.02.2018;2;2
Order_5535;12;2;6QE46546840520K;27.02.2018 00:00;27.02.2018;01.03.2018;6;6
Order_5536;2;2;2DR62480285896V;27.02.2018 00:00;27.02.2018;27.02.2018;3;3
Order_5537;2;2;1KL19010952510G;25.02.2018 00:00;25.02.2018;25.02.2018;2;2
Order_5538;1;2;7UI86399152671N;06.03.2018 00:00;06.03.2018;11.03.2018;3;3
Order_5539;1;2;10NX81171331267E;02.03.2018 00:00;02.03.2018;02.03.2018;1;1
Order_5540;1;2;6QE46546840520K;08.03.2018 00:00;08.03.2018;09.03.2018;0;0
Order_5541;1;2;8MK96066692044R;01.03.2018 00:00;01.03.2018;02.03.2018;2;2
Order_5542;2;2;7UI86399152671N;04.03.2018 00:00;04.03.2018;04.03.2018;2;2
Order_5543;3;2;6EG55056885387M;07.03.2018 00:00;07.03.2018;28.03.2018;2;2
Order_5544;3;2;9BB71218385038A;23.02.2018 00:00;23.02.2018;23.02.2018;1;1
Order_5545;1;2;2AX84712524036K;02.03.2018 00:00;02.03.2018;05.03.2018;2;2
Order_5546;1;2;5XP69515458447B;04.03.2018 00:00;04.03.2018;04.03.2018;1;1
Order_5547;3;2;3OB35915287851N;11.03.2018 00:00;11.03.2018;20.03.2018;1;1
Order_5547;5;2;9MO91675773088E;26.02.2018 00:00;26.02.2018;26.02.2018;2;2
Order_5548;1;2;8SL81316346294V;06.03.2018 00:00;06.03.2018;06.03.2018;2;2
Order_5549;1;2;10SO55529479938E;02.03.2018 00:00;02.03.2018;02.03.2018;2;2
Order_5550;1;2;8WV81451019554K;02.03.2018 00:00;02.03.2018;11.03.2018;3;3
Order_5551;2;2;8WE83858329899J;12.03.2018 00:00;12.03.2018;12.03.2018;2;2
Order_5552;3;2;1KL19010952510G;13.03.2018 00:00;13.03.2018;13.03.2018;2;2
Order_5553;3;2;1ZV68217703910Y;01.03.2018 00:00;01.03.2018;01.03.2018;2;2
Order_5554;4;2;1KL19010952510G;28.02.2018 00:00;28.02.2018;28.02.2018;1;1
Order_5554;7;2;8WE83858329899J;02.03.2018 00:00;02.03.2018;02.03.2018;1;1
Order_5555;1;2;5JX26982669002E;05.03.2018 00:00;05.03.2018;05.03.2018;1;1
Order_5556;1;2;8JN15866067410F;12.03.2018 00:00;12.03.2018;12.03.2018;2;2
Order_5557;10;2;2CG15479205640M;06.03.2018 00:00;06.03.2018;06.03.2018;2;2
Order_5558;2;2;7ZC99959796277O;05.03.2018 00:00;05.03.2018;05.03.2018;6;6
Order_5558;5;2;7QN33963589814V;06.03.2018 00:00;06.03.2018;06.03.2018;2;2
Order_5558;8;2;3EP88056767027O;04.03.2018 00:00;04.03.2018;09.03.2018;1;1
Order_5559;6;2;10HH87500576461I;06.03.2018 00:00;06.03.2018;06.03.2018;2;2
Order_5560;2;2;9SP29716418527M;13.03.2018 00:00;13.03.2018;13.03.2018;92;92
Order_5561;1;2;9SP29716418527M;03.03.2018 00:00;03.03.2018;11.03.2018;48;48
Order_5562;1;2;2YJ13060377870Z;07.03.2018 00:00;07.03.2018;07.03.2018;2;2
Order_5563;1;2;4LK86403194031T;15.03.2018 00:00;15.03.2018;15.03.2018;1;1
Order_5564;2;2;6VJ74411086134J;12.03.2018 00:00;12.03.2018;30.03.2018;2;2
Order_5564;6;2;2AI40812123918R;04.03.2018 00:00;04.03.2018;12.03.2018;2;2
Order_5564;10;2;10LZ39158065316F;27.02.2018 00:00;07.03.2018;07.03.2018;1;1
Order_5565;20;2;3XG95402303276B;15.03.2018 00:00;15.03.2018;25.03.2018;2;2
Order_5565;21;2;8RN89889436248X;20.03.2018 00:00;20.03.2018;28.03.2018;5;5
Order_5566;2;2;6YZ52782842566Z;06.03.2018 00:00;06.03.2018;16.03.2018;6;6
Order_5566;3;2;3EC96883892765M;08.03.2018 00:00;08.03.2018;12.03.2018;8;8
Order_5567;2;2;2YJ13060377870Z;14.03.2018 00:00;14.03.2018;17.03.2018;14;14
Order_5568;1;2;6QE46546840520K;04.03.2018 00:00;04.03.2018;16.03.2018;1;1
Order_5569;5;2;9MF38310372355F;12.03.2018 00:00;12.03.2018;12.03.2018;2;2
Order_5570;1;2;10LZ39158065316F;12.03.2018 00:00;12.03.2018;20.03.2018;11;11
Order_5570;4;2;6TY42803426856V;07.03.2018 00:00;07.03.2018;13.03.2018;1;1
Order_5570;5;2;6XW99165455179W;09.03.2018 00:00;09.03.2018;15.03.2018;1;1
Order_5570;7;2;2DL97254600555I;16.03.2018 00:00;16.03.2018;09.04.2018;1;1
Order_5570;8;2;3AY77104583130G;12.03.2018 00:00;12.03.2018;18.03.2018;2;2
Order_5571;5;2;10OX58663201085V;21.03.2018 00:00;21.03.2018;21.03.2018;2;2
Order_5572;4;2;1KL19010952510G;16.03.2018 00:00;16.03.2018;16.03.2018;1;1
Order_5572;7;2;1KL19010952510G;20.03.2018 00:00;20.03.2018;27.03.2018;1;1
Order_5572;12;2;8WE83858329899J;11.03.2018 00:00;11.03.2018;21.03.2018;1;1
Order_5573;4;2;1NA79155713572M;21.03.2018 00:00;21.03.2018;21.03.2018;2;2
Order_5574;1;2;10SO55529479938E;15.03.2018 00:00;15.03.2018;21.03.2018;3;3
Order_5575;3;2;7UI86399152671N;23.03.2018 00:00;23.03.2018;23.03.2018;2;2
Order_5575;4;2;9QA73561375619Q;12.03.2018 00:00;12.03.2018;12.03.2018;6;6
Order_5576;5;2;3NQ92029249965G;23.03.2018 00:00;23.03.2018;23.03.2018;1;1
Order_5577;3;2;10SO55529479938E;16.03.2018 00:00;16.03.2018;16.03.2018;2;2
Order_5577;5;2;3WH74950359379X;17.03.2018 00:00;17.03.2018;17.03.2018;1;1
Order_5578;1;2;9SP29716418527M;21.03.2018 00:00;21.03.2018;21.03.2018;66;66
Order_5579;1;2;5MU53521209372S;23.03.2018 00:00;23.03.2018;23.03.2018;1;1
Order_5580;1;2;7ZC99959796277O;17.03.2018 00:00;17.03.2018;17.03.2018;3;3
Order_5581;1;2;2NM48205804400U;19.03.2018 00:00;19.03.2018;20.03.2018;1;1
Order_5582;4;2;6MU17932063427T;25.03.2018 00:00;25.03.2018;27.03.2018;2;2
Order_5583;5;2;2DS35615142379C;16.03.2018 00:00;16.03.2018;16.03.2018;5;5
Order_5584;14;2;3WH74950359379X;29.03.2018 00:00;29.03.2018;29.03.2018;4;4
Order_5585;1;2;2YJ13060377870Z;17.03.2018 00:00;17.03.2018;22.03.2018;2;2
Order_5586;4;2;4PZ69986405913K;31.03.2018 00:00;31.03.2018;04.04.2018;2;2
Order_5587;2;2;8WE83858329899J;22.03.2018 00:00;22.03.2018;27.03.2018;2;2
Order_5588;2;2;1ZJ54169792849I;20.03.2018 00:00;20.03.2018;30.03.2018;1;1
Order_5589;4;2;10KV67557837991N;19.03.2018 00:00;19.03.2018;19.03.2018;3;3
Order_5590;2;2;9PO19258933981S;30.03.2018 00:00;30.03.2018;01.04.2018;2;2
Order_5591;1;2;9QA73561375619Q;28.03.2018 00:00;28.03.2018;03.04.2018;1;1
Order_5592;1;2;8JN15866067410F;27.03.2018 00:00;27.03.2018;05.04.2018;1;1
Order_5593;1;2;3AY77104583130G;27.03.2018 00:00;27.03.2018;27.03.2018;2;2
Order_5594;1;2;1RZ24895302286J;22.03.2018 00:00;22.03.2018;22.03.2018;4;4
Order_5595;6;2;10TV21188193595L;20.03.2018 00:00;20.03.2018;20.03.2018;1;1
Order_5596;3;2;7UI86399152671N;03.04.2018 00:00;03.04.2018;07.04.2018;1;1
Order_5597;2;2;4DP79230565166R;01.04.2018 00:00;01.04.2018;01.04.2018;2;2
Order_5598;1;2;8RX85342792371J;25.03.2018 00:00;25.03.2018;25.03.2018;6;6
Order_5598;2;2;10KV67557837991N;04.04.2018 00:00;04.04.2018;08.04.2018;4;4
Order_5599;3;2;2SH47766946026S;02.04.2018 00:00;02.04.2018;02.04.2018;1;1
Order_5599;4;2;10KV67557837991N;22.03.2018 00:00;22.03.2018;22.03.2018;5;5
Order_5600;1;2;7KD85134404062H;02.04.2018 00:00;02.04.2018;02.04.2018;1;1
Order_5601;1;2;9RW19498940631I;03.04.2018 00:00;03.04.2018;03.04.2018;2;2
Order_5602;1;2;5EB48533141396G;07.04.2018 00:00;07.04.2018;11.04.2018;2;2
Order_5602;2;2;3IZ66600901391E;28.03.2018 00:00;28.03.2018;29.03.2018;25;25
Order_5602;13;2;3FX82623080853K;04.04.2018 00:00;04.04.2018;07.04.2018;3;3
Order_5603;2;2;1LS78852467242K;30.03.2018 00:00;30.03.2018;31.03.2018;11;11
Order_5603;5;2;1LS78852467242K;28.03.2018 00:00;28.03.2018;29.03.2018;15;15
Order_5604;1;2;7ID41351811486X;06.04.2018 00:00;06.04.2018;06.04.2018;2;2
Order_5605;1;2;2XV79843106330G;09.04.2018 00:00;09.04.2018;09.04.2018;1;1
Order_5605;2;2;4XQ96417369914M;31.03.2018 00:00;31.03.2018;03.04.2018;5;5
Order_5606;3;2;10OD57818576174M;07.04.2018 00:00;07.04.2018;07.04.2018;2;2
Order_5607;1;2;7ON23191242447I;03.04.2018 00:00;03.04.2018;04.04.2018;2;2
Order_5608;3;2;10BP58916381940I;06.04.2018 00:00;06.04.2018;06.04.2018;2;2
