Part;Outlet;Inventory Qty;Costs;MOQ
2BS95688773311Z;3;4;17.84;5
2BW72588247197T;3;0;23.76;5
2BX26124130613J;3;0;0.27;100
2BX70837018441R;3;0;1.95;10
2BZ54559036728T;3;0;0.02;100
2CC67165451279Z;3;0;1630.04;5
2CG15479205640M;3;72;0.26;100
2CH49429718267D;3;0;46.63;5
2CI36453967026C;3;0;22.76;5
2CM60593940823A;3;5;36.55;5
2CP56163408643S;3;0;5.01;10
2CP68453308284C;3;9;2.39;10
2CQ23072903206U;3;0;31.4;5
2CT16212055961W;3;0;37.13;5
2CX62015318206Q;3;3;11.09;5
2CY92902459750M;3;36;0.45;100
2DC76431674547T;3;0;128.05;5
2DE75519569205H;3;0;78.46;5
2DH12772554019N;3;1;253.52;5
2DI82705962533H;3;10;7.4;10
2DL20279237089P;3;0;2.78;10
2DL97254600555I;3;0;95.81;5
2DM43271348236L;3;0;7.7;10
2DO74524707213F;3;0;0.1;100
2DP29927257888Z;3;0;2300.63;5
2DP37559781345E;3;0;14.89;5
2DR62480285896V;3;1;17.21;5
2DS35615142379C;3;0;1.55;10
2DW89869783735L;3;0;0.81;100
2DX63131168287B;3;4;1.24;10
2DX63930719779R;3;0;85.08;5
2DZ98601816793J;3;0;0.65;100
2EJ11365378265D;3;0;144.55;5
2EK32102805749D;3;0;1.13;10
2EL98229991369K;3;0;4.78;10
2EM49020758282G;3;0;3.32;10
2EN27693009349R;3;0;110.01;5
2EN38061613843B;3;0;4.04;10
2ER24023428185W;3;0;4.08;10
2ER36644278501R;3;0;1.56;10
2ET31390802284R;3;0;678.28;5
2ET48209185772E;3;0;12.51;5
2EU51687135218C;3;3;988.83;5
2EU97181128453P;3;5;1.73;10
2EW96796935095R;3;6;41.23;5
2EX73255849438B;3;0;40.62;5
2EZ68256954545S;3;0;0.46;100
2FB72973689800N;3;0;8.95;5
2FC62006228666B;3;0;107.01;5
2FD44641695614Y;3;12;6.22;10
2FI14896004963J;3;0;26.68;5
2FK13943040471M;3;0;2.8;10
2FL36309534543B;3;6;36.24;5
2FN82479509597A;3;0;11.31;5
2FN94120335118A;3;0;1.04;10
2FP59325596665G;3;12;3.46;10
2FT38797510067O;3;6;12.28;5
2FX76660603807W;3;0;0.32;100
2GA21874269574R;3;0;30.07;5
2GB73332133518O;3;0;10.32;5
2GE29991843191B;3;0;14.07;5
2GG58177096163I;3;0;283.46;5
2GI80139233533A;3;0;38.28;5
2GK20509696869I;3;0;8.08;5
2GM17982442979R;3;0;1.43;10
2GO20022850742M;3;0;723.18;5
2GO68366976555U;3;0;119.07;5
2GP53556282126K;3;0;89.91;5
2GR50973062712G;3;0;17.86;5
2GS42340470239W;3;2;1.79;10
2GS55289964768T;3;5;3.85;10
2GT20373841721M;3;0;54.06;5
2GY24495366647A;3;10;1.24;10
2GZ12342623632V;3;23;0.82;100
2HB62355016259E;3;0;30.48;5
2HH39283861958Y;3;0;23.37;5
2HI43775709023T;3;2;10.74;5
2HQ54449481960P;3;4;1.12;10
2HS63150567883K;3;0;7.66;10
2HU52351758839N;3;0;17.66;5
2HV74355816181G;3;2;2.95;10
2HW22784704592E;3;2;120.15;5
2HY97085982893I;3;0;0.57;100
2HZ94744591219Q;3;12;0.17;100
2IC69460500878H;3;0;75.26;5
2ID39370333905H;3;12;1.43;10
2IE60492379137W;3;0;42.46;5
2IJ65042804892S;3;0;25.55;5
2IL53086679416N;3;0;9.68;5
2IO91539051480J;3;2;136.66;5
2IQ25763576929D;3;0;5.42;10
2IQ35346367174K;3;1;23.7;5
2IR29447741598M;3;5;14.58;5
2IU11804013656H;3;0;13.43;5
2IV51908496695L;3;0;3.45;10
2IV96373904805F;3;0;5.61;10
2IY40257575152D;3;0;4.12;10
2IY95860838555I;3;0;2.94;10
2JH17980641435L;3;0;4.94;10
2JI29207884605A;3;0;34.34;5
2JM45932370959K;3;0;37.37;5
2JN15911313883H;3;5;4.32;10
2JO63361935895R;3;6;1.75;10
2JP12438354680L;3;4;2.39;10
2JP41527157119H;3;0;0.37;100
2JR46607498904O;3;0;7.84;10
2JR61743522520R;3;5;107.17;5
2JX46836298441O;3;6;5.18;10
2JX82502769992C;3;0;42.75;5
2JY35921443439C;3;0;11.26;5
2JZ86899452285M;3;0;5.6;10
2KA63655101808B;3;1;13.73;5
2KE18218569010M;3;0;62.01;5
2KF50481290204X;3;46;0.6;100
2KG72259461921M;3;0;0.32;100
2KK11049304314R;3;0;16.85;5
2KK12449648159G;3;6;6.74;10
2KK71136010836I;3;0;116.34;5
2KL66709613198B;3;3;25.65;5
2KL80381000977A;3;1;8.81;5
2KP28082990473K;3;0;36.62;5
2KP97103955740I;3;0;1.13;10
2KR32694684559J;3;7;1.78;10
2KU26501400321D;3;0;20.65;5
2KZ73142519125L;3;0;12.96;5
2LA40425076336C;3;0;10.18;5
2LC62693278459R;3;0;21.95;5
2LI85473857741M;3;0;16.46;5
2LJ78279822416F;3;0;19.34;5
2LM35189624147Y;3;0;17.76;5
2LM63053572125L;3;0;8.37;10
2LQ22492979247V;3;0;8.64;10
2LY58614652489S;3;0;40.53;5
2LY62549334493W;3;0;31.42;5
2LZ94792726658U;3;0;1.65;10
2MB29133789118M;3;0;42.97;5
2MD87385098319L;3;2;1.82;10
2ME74026486154J;3;0;1.28;10
2MF25411994884C;3;0;19.6;5
2MF76141576485X;3;1;43.39;5
2MN60321562032S;3;5;2.04;10
2MR82059043513J;3;0;151.75;5
2MT23106054057E;3;0;13.6;5
2MV90718181110Q;3;0;31.32;5
2MW77818435122A;3;0;473.39;5
2MZ25020436304R;3;0;4.17;10
2NF13713951105J;3;0;12.93;5
2NG36096778068M;3;0;71.87;5
2NL52387992611R;3;0;0.55;100
2NL91108307352K;3;0;57;5
2NM22719767628X;3;0;317.06;5
2NM48205804400U;3;0;100.38;5
2NN40310484035L;3;2;131.12;5
2NP44441425101P;3;2;4.56;10
2NT40229178037E;3;0;105.01;5
2NU53624467599P;3;0;191.15;5
2NX77941243485H;3;0;1.59;10
2NZ31839538411N;3;0;95.99;5
2NZ43276159412U;3;0;30.62;5
2OB89315027547A;3;0;0.45;100
2OD99537148747G;3;0;2.18;10
2OE31099193643H;3;0;808.9;5
2OE61658943118U;3;0;2.72;10
2OF56091299094N;3;1;54.81;5
2OG86503939991X;3;3;0.81;10
2OH23958882976I;3;0;134.34;5
2OH29704895682L;3;8;6.25;10
2OI61338998124Y;3;0;1.22;10
2OL40335923555X;3;0;930.26;5
2ON92596872150Q;3;3;21.99;5
2OO82028169298J;3;62;0.4;100
2OP23827281340V;3;0;23.29;5
2OQ95031460602W;3;0;87.45;5
2OV23745640188B;3;0;3.76;10
2OV90027408685S;3;0;20.77;5
2OW66891035142B;3;0;35.29;5
2OX38175313308O;3;0;18.95;5
2PB93510976587M;3;2;2.33;10
2PG68614792349N;3;0;184.6;5
2PJ38515079866C;3;0;4.81;10
2PJ39932683988Z;3;0;8.58;10
2PK85794541064A;3;0;7.15;10
2PK95084845474O;3;0;2.96;10
2PT85398656859S;3;0;35.62;5
2PU39890786924U;3;3;16.67;5
2PV64580241331R;3;0;2.93;10
2PW23322810482M;3;2;11.84;5
2PW62323617505I;3;1;118.01;5
2PW73548396567L;3;0;333.17;5
2PX44122204467K;3;0;1.51;10
2QA43032313713I;3;3;9.06;5
2QA76146609726R;3;0;10.06;5
2QB16747808749H;3;0;1.07;10
2QC78360464407W;3;3;4.81;10
2QF89273251605S;3;2;181.26;5
2QH79678989311U;3;0;3;10
2QT34945215703I;3;0;128.36;5
2QW15745931770X;3;0;30.09;5
2QW95826775403E;3;0;3;10
2RA22331214160C;3;0;10.88;5
2RC69170396195G;3;1;26.92;5
2RF34470630331S;3;0;2.44;10
2RG33787078027M;3;0;25;5
2RG38057287237Z;3;0;12.48;5
2RG96931651412D;3;0;5.83;10
2RM37072800512J;3;0;13.39;5
2RM39610484187K;3;0;0.32;100
2RM47930442878C;3;0;230.15;5
2RN23140756849Y;3;0;7.75;10
2RO84703877203Y;3;5;2.02;10
2RR61361588797U;3;9;1.98;10
2RS30821722122V;3;0;23.6;5
2RU19040366988G;3;0;4.92;10
2RV23236945248U;3;0;8.56;5
2RV83473719245V;3;0;49.26;5
2RW90615850878E;3;0;602.63;5
2RY47421963782X;3;0;3.15;10
2RY52729281823U;3;0;14.13;5
2SA26427116820T;3;0;84.75;5
2SG46754584670X;3;0;1.81;10
2SH47766946026S;3;4;1.63;10
2SJ81746887118J;3;0;3.78;10
2SP68925843229P;3;0;3.25;10
2SR48606759108W;3;0;56.74;5
2SR80936642273Y;3;0;57.3;5
2SU81807875175J;3;11;2.15;10
2SX11765368076Q;3;0;13.3;5
2SX55749375939K;3;0;45.74;5
2TA21064631610V;3;2;12.44;5
2TD95218391177C;3;0;20.16;5
2TF41945287051M;3;0;10.5;5
2TF56438974121M;3;1;47.93;5
2TJ32950155336X;3;3;8.42;10
2TO51097079131I;3;0;2.77;10
2TQ81125927787H;3;2;23.29;5
2TR63734535247D;3;0;30.2;5
2TR70239870027B;3;0;0.91;10
2TV18584916038U;3;0;0.76;100
2TY14456659263L;3;2;10.59;5
2UI66754062400I;3;0;278.04;5
2UN31442292990T;3;0;178.85;5
2UO58014308537V;3;4;16.05;5
2UR20465578156G;3;0;92.49;5
2US61446817545Q;3;0;24.26;5
2UT26960250515N;3;0;2.57;10
2UU87292782110S;3;0;37.86;5
2UZ79442411649Z;3;0;14.99;5
2VB51985471495P;3;11;8.7;10
2VC53454341562J;3;0;71.01;5
2VG34233226271X;3;0;38.45;5
2VI59544175311R;3;4;78.71;5
2VP85773143460R;3;0;0.47;100
2VT34740083537G;3;7;4.01;10
2VV20242005932Z;3;0;30.9;5
2VW80853625017J;3;0;0.29;100
2WA95257617973U;3;0;7.94;10
2WC24555680582S;3;0;1.2;10
2WE61840514761D;3;0;8.05;10
2WG91291298929C;3;0;4.04;10
2WH63490899197K;3;0;15.97;5
2WI86383747735B;3;0;37.41;5
2WI90777323098C;3;4;36.75;5
2WK53021450674O;3;0;0.13;100
2WL15356058789U;3;0;0.69;100
2WO89297338442C;3;2;48.53;5
2WQ36685431075T;3;0;62.11;5
2WT35552134454X;3;0;1191.17;5
2WT67435571817J;3;3;23.79;5
2WU22506877415Z;3;2;7.42;10
2WU53267800115U;3;0;18.85;5
2WV57427527373L;3;29;0.66;100
2XC77994917049Z;3;0;5.59;10
2XF78909184026J;3;1;1.75;10
2XG77527504480H;3;4;674.56;5
2XG94260642108A;3;0;122.76;5
2XI53899070174G;3;0;62.54;5
2XI56513812185N;3;0;5.67;10
2XJ10708553284V;3;0;450.48;5
2XJ28878957564F;3;0;149.72;5
2XJ34579299831I;3;0;43.04;5
2XK74083182512I;3;0;66.24;5
2XO51217831633T;3;0;12.66;5
2XO79631927083R;3;0;1.71;10
2XP48864140384L;3;6;9.72;10
2XQ24079944818B;3;0;140.32;5
2XR15282484138P;3;3;14.85;5
2XV79843106330G;3;4;1.3;10
2XX26400374106I;3;0;11.39;5
2XZ97155371566V;3;0;104.98;5
2YB34612793316X;3;0;181.4;5
2YC26673236038B;3;0;23.8;5
2YH43783157504Q;3;0;162.01;5
2YI26488446448S;3;0;9.75;5
2YI26939360409Z;3;3;7.2;10
2YJ11282793747Y;3;0;9.99;5
2YJ13060377870Z;3;41;6.05;10
2YJ45137807581W;3;0;0.42;100
2YO74882461118C;3;0;0.89;100
2YP46974410945V;3;0;18.8;5
2YQ18395241846T;3;0;313.75;5
2YQ35658735128P;3;0;6.81;10
2YV96590590227R;3;0;5.73;10
2YX78998155154U;3;6;3.08;10
2YY10961126184B;3;0;35.01;5
2YY35815938438M;3;0;43.47;5
2ZA18304562423H;3;0;28.24;5
2ZD22906771392E;3;0;3.7;10
2ZD49743873661Q;3;0;24.16;5
2ZF48439052925F;3;12;1.07;10
2ZH30261364166V;3;0;19.65;5
2ZJ96736919594P;3;0;19.59;5
2ZL55355641641N;3;10;0.55;100
2ZM82249442759S;3;0;0.28;100
2ZN97957222687C;3;0;3.21;10
2ZT98979005436Z;3;0;4.04;10
2ZX69557564434A;3;0;2.94;10
2ZY89468991941A;3;0;12.38;5
3AB89823939295W;3;0;47.44;5
3AH36159346398A;3;0;11.85;5
3AH49187650150C;3;0;2.07;10
3AI95063778972T;3;0;1.59;10
3AN24872124836B;3;0;1.27;10
3AO22593627203Z;3;0;20.69;5
3AP31270404357V;3;0;151.05;5
3AT81475807944D;3;0;3.81;10
3AU21029286134V;3;0;3.08;10
3AX95506425154H;3;0;6.16;10
3AY77104583130G;3;0;34.4;5
3AZ41053064569B;3;0;34.34;5
3BB25170648195D;3;0;59.97;5
3BB88204320766T;3;0;17.93;5
3BD29627308901E;3;0;3.64;10
3BF25252366924P;3;0;5.8;10
3BH40635640312H;3;0;17.41;5
3BJ49748242416C;3;0;24.9;5
3BJ60018531467L;3;5;10.98;5
3BM43437123363A;3;0;59.8;5
3BN67646018827R;3;0;0.68;100
3BO27109322796E;3;0;11.36;5
3BT62334082815F;3;5;3.95;10
3BV32736174297U;3;0;1.32;10
3BV98676575805K;3;0;36.33;5
3BW78870638369O;3;0;17.77;5
3BY54390398671N;3;0;0.57;100
3CB50059082690C;3;0;8.11;10
3CE12293456735Y;3;5;2.42;10
3CE77705672107H;3;3;7.23;10
3CF10361763303V;3;0;16.1;5
3CH58176945422E;3;0;2.67;10
3CJ15089372008H;3;39;0.99;100
3CO48601975688O;3;0;110.73;5
3CR31261169017V;3;0;16.29;5
3CR90826695933T;3;0;60.29;5
3CS89166595235A;3;0;59.93;5
3CZ51242307983M;3;1;15.39;5
3CZ90465909182N;3;0;90.01;5
3DB36761211858A;3;0;22.05;5
3DE78395889502Z;3;0;186.74;5
3DF63922683358Z;3;2;3.33;10
3DG66012264643S;3;6;3.47;10
3DG67905837391L;3;9;1.46;10
3DH64387986303Q;3;0;9.48;5
3DH83478318455F;3;10;8.55;10
3DJ57009377605N;3;1;1.33;10
3DL14050229020M;3;0;67.49;5
3DM67594803361R;3;0;7.02;10
3DO34178722436X;3;4;29.74;5
3DP38243796197N;3;0;0.88;100
3DT31777750003G;3;6;3.09;10
3DV62505720536L;3;0;1.42;10
3DV75610179248Q;3;0;0.01;100
3DW70824647701W;3;0;61.18;5
3DW89578429547Z;3;0;24.22;5
3DY64726269053Y;3;0;933.12;5
3EC84077138734A;3;73;0.45;100
3EC96883892765M;3;0;0.4;100
3ED46642654095F;3;0;34.55;5
3EE79689697877X;3;0;75.57;5
3EH93231391894E;3;0;2.7;10
3EJ15921769588I;3;0;8.31;5
3EJ38857059854D;3;8;1.94;10
3EK13060574757Y;3;0;3.02;10
3EK36261472290B;3;0;35.24;5
3EL15535746631G;3;0;41.17;5
3EP10746930685N;3;0;2.32;10
3EP20419217553H;3;0;16.46;5
3EP88056767027O;3;2;78.37;5
3EQ36756212635V;3;0;13.46;5
3ER79893941868S;3;0;3.39;10
3ES15764741537A;3;0;2.39;10
3ES43270016955B;3;0;4.02;10
3ES60974605160Z;3;0;1.89;10
3EU90151679719Y;3;0;84.29;5
3EW26854031345N;3;0;19.8;5
3EW65495275951G;3;88;0.5;100
3EX60744997534Z;3;0;613.19;5
3EZ65052043593V;3;0;79.16;5
3FC11935384072A;3;9;6.9;10
3FD57708289427X;3;0;1.8;10
3FG84847825621Z;3;13;4.3;10
3FG92783637529N;3;0;388.72;5
3FJ13199103399W;3;29;0.13;100
3FK40031099586L;3;0;12.52;5
3FL83371977202Y;3;0;1;10
3FM76219542555A;3;0;5.9;10
3FN17718388745C;3;0;6.14;10
3FN54199441972P;3;0;60.4;5
3FP15153437380N;3;7;20.67;5
3FP21682516046Z;3;0;88.72;5
3FQ30300839966K;3;0;53.33;5
3FS95047453532C;3;0;7.89;10
3FT37274467344U;3;8;4.23;10
3FW54374927885V;3;5;31.83;5
3FW81910398820N;3;0;159.4;5
3FX82623080853K;3;0;3.85;10
3GA55228859746N;3;0;3.11;10
3GA63764917291F;3;0;7.94;10
3GD98469158608L;3;0;1.98;10
3GE98877709253E;3;0;0.95;10
3GJ48142266816E;3;0;84.36;5
3GK66057641029S;3;0;22.23;5
3GM53496941918W;3;4;11.32;5
3GM95860798918O;3;0;41.03;5
3GQ28387668271J;3;0;31.12;5
3GQ37764394723O;3;0;74.97;5
3GU12014838485P;3;45;0.55;100
3GV82320369198C;3;6;33.36;5
3GX10480940021W;3;0;39.53;5
3GX30625200595C;3;4;88.31;5
3GY26181658937C;3;0;130.53;5
3HC29486587893Y;3;0;5.47;10
3HE12266320891G;3;0;91.77;5
3HE29069302143I;3;0;24.19;5
3HM26155333184B;3;16;0.13;100
3HQ15428216783D;3;8;0.88;10
3HQ84421379330Z;3;0;46.3;5
3HQ92605590399F;3;0;8.26;10
3HT61360914024K;3;0;0.95;100
3HU22232081232G;3;0;166.76;5
3HW48106225865K;3;0;30.96;5
3HX65681541065H;3;0;2.24;10
3HY72118311392J;3;0;2.57;10
3IC11024551175I;3;0;3798.52;5
3IC68863239836R;3;0;7.58;10
3II67351248129L;3;0;32.52;5
3IJ46515019227T;3;0;11.15;5
3IK23796280806S;3;0;39.24;5
3IM70031949643U;3;0;58.51;5
3IN68529878108H;3;0;1.39;10
3IO14767961021B;3;6;34.88;5
3IR10267803935Y;3;2;11.83;5
3IR29128881488K;3;0;7.17;10
3IR34636048611I;3;0;143.9;5
3IT52434949050Z;3;0;20.39;5
3IT58202090102V;3;1;86.98;5
3IU31689219311O;3;0;32.23;5
3IU95357771913S;3;0;88.36;5
3IV54557371657A;3;7;18.25;5
3IW21569895590V;3;0;2.01;10
3IZ27711619534N;3;1;20.55;5
3IZ66600901391E;3;0;1.3;10
3JA30679486190Y;3;0;7.8;10
3JB30133038694S;3;0;30.32;5
3JE77264369890K;3;2;64.37;5
3JE91252982284Q;3;6;17.23;5
3JG83318404058S;3;0;21.56;5
3JH22254579399S;3;0;5.07;10
3JH65125379583H;3;5;0.37;100
3JK70607129213W;3;0;141.69;5
3JL31152977724C;3;0;17.52;5
3JM68264621359B;3;0;64.93;5
3JN10183224220Y;3;0;5.04;10
3JN43721917121S;3;0;60.44;5
3JP61381169099R;3;0;11.82;5
3JQ82697167110W;3;0;8.54;10
3JQ88762180131R;3;0;0.82;100
3JS59570525695Z;3;0;82.93;5
3JS74809920912W;3;16;0.23;100
3JU10766945430A;3;0;4.04;10
3JU41271544188F;3;0;3.36;10
3JU77434437372C;3;0;4.91;10
3JY18357529087O;3;5;19.88;5
3KA12100345703V;3;0;4.27;10
3KB80519329662S;3;2;36.78;5
3KD17646816761Y;3;3;1.94;10
3KD35325098069T;3;0;104.33;5
3KF37721704016G;3;1;18.02;5
3KI59231462359I;3;0;1.49;10
3KK70419915448C;3;8;2.39;10
3KK94852178661P;3;0;7.86;10
3KP85317855840O;3;0;13.1;5
3KR56595467497P;3;3;12.55;5
3KR72644459994X;3;0;1.17;10
3KS85558589552M;3;2;1.56;10
3KT67937446520Q;3;0;927.99;5
3KU15077986996G;3;0;2.29;10
3KY26874564258E;3;0;12.77;5
3LB21677688603C;3;0;15.98;5
3LB99500320639Y;3;6;5.02;10
3LH38902604243H;3;3;2.21;10
3LI33613892772U;3;0;3.89;10
3LJ76382922793M;3;0;117.15;5
3LL95825493745B;3;1;30.19;5
3LM58282910469P;3;6;11.75;5
3LN37281477837W;3;0;22.08;5
3LP52203175034Z;3;0;27.66;5
3LQ24910003651O;3;0;211.44;5
3LS57709587257Y;3;11;1.43;10
3LV40209736797G;3;0;38.72;5
3LW65958977990O;3;0;53.55;5
3LX36135773883K;3;14;1.42;10
3LX49571815087K;3;6;3.18;10
3LX91181905200I;3;0;9.12;10
3LY91014490475U;3;3;2.2;10
3LZ56514353421I;3;5;11.03;5
3MC21239828999G;3;5;16.27;5
3MC44686076359O;3;0;44.28;5
3MH12606268777M;3;0;16.68;5
3MI48236905693L;3;7;12.54;5
3MI70772677223M;3;0;6.37;10
3MK76996573576N;3;0;13.26;5
3ML27676742363E;3;3;40.45;5
3MM18449313505M;3;5;1.61;10
3MN93431215584P;3;0;15.27;5
3MO14330148255O;3;0;17.73;5
3MP74272988882L;3;0;19.83;5
3MR76872148282C;3;0;10.93;5
3MW17661139071I;3;0;1192.97;5
3MW43821526649N;3;0;14.94;5
3MX93226621813W;3;0;0.99;10
3NB23816554579O;3;1;1.02;10
3NC27960165456Y;3;0;17.72;5
3ND62561213680Z;3;7;15.6;5
3NF82662717729S;3;0;0.64;100
3NH47772035493H;3;0;1.89;10
3NH85889048726A;3;0;0.35;100
3NL92712955002A;3;0;3.18;10
3NM28498070400R;3;0;392.73;5
3NM63409561293F;3;0;19.19;5
3NP97115887867Z;3;0;246.82;5
3NQ92029249965G;3;40;3.36;10
3NW17077103128A;3;0;1.69;10
3NY71670296485N;3;0;4.97;10
3OB35915287851N;3;0;6.77;10
3OB83998007479A;3;0;0.12;100
3OE14888987745R;3;0;64.5;5
3OE39450001364P;3;0;15.41;5
3OH25301531771S;3;0;0.51;100
3OH30766237429G;3;0;51.5;5
3OI13595543191Q;3;0;7.93;10
3OI65861843208H;3;0;12.61;5
3OL18772379150G;3;0;1.3;10
3OM40783143957D;3;2;8.8;5
3ON31336697199K;3;0;331.94;5
3ON51543254656L;3;0;11.09;5
3OO41672049720J;3;0;19.85;5
3OP36491755123Q;3;0;1.17;10
3OV74034011925G;3;5;2671.86;5
3OW21418361737U;3;0;8.69;10
3OY53109274800D;3;0;275.99;5
3PA66435811659C;3;0;13.62;5
3PF71826689415K;3;0;0.09;100
3PG61643062904C;3;0;13.74;5
3PL72988189016P;3;0;9.96;5
3PM92695385697R;3;0;5.36;10
3PN47687881623Z;3;8;5.58;10
3PN88177387872Y;3;6;21.37;5
3PS11822452596A;3;0;1.21;10
3PS78880360806O;3;0;5.13;10
3PV59838098006F;3;1;3.51;10
3PY43699471606C;3;4;282.5;5
3PY52771899670G;3;5;53.72;5
3QB59528536529P;3;0;1.55;10
3QD60692378362O;3;0;13.2;5
3QD88036899245F;3;0;12.89;5
3QF38689076196M;3;5;17.09;5
3QK18061673440F;3;0;0.9;10
3QP61389032336Q;3;0;1.89;10
3QT40037957308F;3;0;13.01;5
3QW13609625829D;3;0;20.37;5
3RC78728181320M;3;1;22.49;5
3RI72402934347J;3;0;21.93;5
3RI77625900068X;3;0;80.88;5
3RJ53428523342W;3;4;1.78;10
3RM57624779051H;3;0;3.48;10
3RO78627603035W;3;0;1.57;10
3RP67728916179P;3;0;4.09;10
3RV12496935101I;3;2;14.78;5
3RV92646139694Y;3;0;77.74;5
3RW43822621255X;3;0;29.06;5
3RX38429793743Y;3;5;46.46;5
3SC87860877487O;3;0;6.89;10
3SD30416331756R;3;0;1476.25;5
3SD84165389689K;3;0;13.05;5
3SE33501636611Z;3;0;12.91;5
3SE43953223322T;3;0;2.06;10
3SH70168084259C;3;0;7.76;10
3SI87350225498F;3;0;22.2;5
3SK68313966293R;3;1;80.9;5
3SL19578522537I;3;4;2.04;10
3SO16212794251P;3;0;6.72;10
3SQ17942185205T;3;0;11.31;5
3ST93914269143T;3;0;1.83;10
3SZ46026284865V;3;7;14.07;5
3SZ50328490955N;3;0;9.22;10
3SZ91594682119D;3;0;475.33;5
3TE70662538013A;3;0;1.38;10
3TG68363232409N;3;0;45.61;5
3TH43937352234I;3;0;67.57;5
3TI69105051682P;3;4;66.98;5
3TM12936792486K;3;0;0.89;10
3TM24534226423I;3;4;2.17;10
3TM58728367159P;3;0;0.36;100
3TN77072542004Q;3;0;27.68;5
3TQ84459698676F;3;2;174.98;5
3TQ88749558119M;3;0;2.27;10
3TT72048734548M;3;4;850.83;5
3TU53563420673V;3;0;6.16;10
3TV34445880972B;3;3;6.51;10
3UB26487341214L;3;0;12.32;5
3UB27480291247I;3;0;9.63;5
3UB68250013601O;3;0;85.97;5
3UC57160552803P;3;0;1.6;10
3UG45168297848L;3;0;55.21;5
3UH76527961722H;3;0;18.26;5
3UI84068364147T;3;68;0.42;100
3UJ59382777592P;3;0;71.22;5
3UL40520052966Z;3;0;2.06;10
3UM20221263472F;3;0;19.41;5
3UM56026135737W;3;6;3.24;10
3UO55256501451C;3;0;0.45;100
3UP56098959209V;3;3;27.42;5
3UV78206392741V;3;6;18.26;5
3UY57139370467I;3;0;1.95;10
3UY91771181741N;3;0;63.17;5
3UZ70054773927Z;3;0;3.6;10
3VA83172593076T;3;2;3.37;10
3VB51682816581N;3;2;112.74;5
3VC22372118703X;3;0;2.53;10
3VC50065605154K;3;0;2.59;10
3VC91444379660W;3;0;3.03;10
3VD41851372098G;3;2;45.52;5
3VE30482931880H;3;0;78.98;5
3VG60567311018J;3;0;48.03;5
3VH75831334216V;3;1;1.39;10
3VI75004350811L;3;70;0.41;100
3VJ36325232346B;3;0;17.72;5
3VJ40713554294M;3;10;6.7;10
3VJ89505991689S;3;0;32.5;5
3VK44307139632L;3;2;5.75;10
3VN69655179928T;3;0;0.7;100
3VQ59724885592M;3;0;14.83;5
3VR91507932010G;3;0;113.36;5
3VS22902593744X;3;0;6.15;10
3VS56013880201K;3;18;0.21;100
3WC73174273770X;3;0;50.07;5
3WF24352730674Z;3;0;42.08;5
3WF69554907538W;3;23;0.5;100
3WH74950359379X;3;26;0.23;100
3WI68598522568W;3;10;2.94;10
3WN30225637500I;3;0;39.54;5
3WO40006574562L;3;0;226.87;5
3WP25169418646U;3;0;36.3;5
3WP27376157197E;3;2;12.36;5
3WS85918919112W;3;6;3.85;10
3WT93903404336A;3;0;1346.14;5
3WU94457043413A;3;0;6.57;10
3WV29645059120Y;3;7;0.57;100
3WV61574034293F;3;0;1.47;10
3WW22045388737R;3;0;14.91;5
3WX47929224969R;3;0;3.42;10
3WX78797477712R;3;3;235.69;5
3WX81404313280U;3;0;18.07;5
3XD41021101122U;3;48;0.14;100
3XD56214823697Q;3;0;152.1;5
3XD69075997658D;3;0;1.13;10
3XE94315820753T;3;0;20.66;5
3XG14935781368Q;3;0;25.68;5
3XG95402303276B;3;0;4.38;10
3XL82605162524Z;3;2;10.5;5
3XN24195785697Q;3;0;75.51;5
3XN81105751431C;3;6;1.4;10
3XP36010962382F;3;0;5.48;10
3XP61478633579S;3;0;6.37;10
3XS94428026679S;3;0;2.31;10
3XW51371754320O;3;0;19.35;5
3XZ61791949738X;3;0;19.28;5
3YA77896047515T;3;1;177.33;5
3YC38033944360L;3;0;496.2;5
3YE70833459685B;3;0;117.07;5
3YG68343239324Q;3;4;751.04;5
3YG76421492561D;3;0;314.99;5
3YH98132112318V;3;6;32.34;5
3YJ23490831579K;3;37;0.25;100
3YQ71924058142M;3;10;2.27;10
3YS39555055540K;3;0;16.57;5
3YU59063570848D;3;0;2.74;10
3YW32968439163L;3;4;4.67;10
3ZA21634307273F;3;0;60.48;5
3ZA43170915209S;3;0;2.56;10
3ZA48733676493E;3;0;26.67;5
3ZE71453411785M;3;0;0.57;100
3ZF86072589752O;3;0;378.1;5
3ZI57340993284P;3;0;3.22;10
3ZI69028104406Y;3;0;157.8;5
3ZM58179559804C;3;0;5.75;10
3ZN61238349068D;3;0;3.83;10
3ZN73200266928E;3;7;3.77;10
3ZP38189853409O;3;0;480.06;5
3ZW82352213532T;3;0;0.41;100
3ZW92435095721R;3;6;101.87;5
4AG67227791535F;3;0;12.36;5
4AI10678659437U;3;0;9.55;5
4AK59437101793S;3;0;13.22;5
4AP70189288972Y;3;0;9.14;5
4AS53956563125Y;3;0;7.84;10
4AS74713727418E;3;0;9.24;5
4AW82011022671Z;3;0;8.27;10
4AY82909976856K;3;0;25.94;5
4BA84884894485P;3;0;74.2;5
4BC19486054706Z;3;0;15.62;5
4BE54592303131T;3;0;48.5;5
4BE58474298543N;3;11;1.58;10
4BE78765443388E;3;4;16.58;5
4BE94168235432G;3;0;17.12;5
